ORG_CODE_ID,ORG_NAME,TRANSFER_EVENT_ID,TRANSFER_EVENT_TYPE,TRANSFER_COURSE_NAME,MMU_EVENT_ID,MMU_EVENT_TYPE,MMU_COURSE_NAME
"O000002147","Indian Hills Cmty Coll Ottumwa","ART163","Lecture","Sculpture","AR 171","Lecture","Sculpture I"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART164","Lecture","Sculpture II","AR 271","Lecture","Sculpture II"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART165","Lecture","Sculpture III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART144","Lecture","Painting II","AR 241","Lecture","Painting II"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART157","Lecture","Printmaking","AR 151","Lecture","Printmaking I"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART158","Lecture","Printmaking II","AR 251","Lecture","Printmaking II"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP130","Lecture","Principles of Fashion Merchandising","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP140","Lecture","Fashion History","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP210","Lecture","Apparel Textiles","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ANT924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ANT928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP120","Lecture","Apparel Visual Merchandising","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART101","Lecture","Art Appreciation","AR 101","Lecture","Introduction To Art"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP220","Lecture","Fashion Show Procedures","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP240","Lecture","Fashion Design","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","APP280","Lecture","Apparel Manufacturing","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART407","Lecture","Jewelry: Metalsmithing II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART420","Lecture","Glass I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART422","Lecture","Glass II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART283","Lecture","Advanced Black and White Photography","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART290","Lecture","Projects in Photography","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART405","Lecture","Jewelry: Metalsmithing I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ASL171","Lecture","American Sign Language II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ASL241","Lecture","American Sign Language III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ASL271","Lecture","American Sign Language IV","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ASL141","Lecture","American Sign Language I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART181","Lecture","Photography","AR 106","Lecture","Photography I (Introduction)"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART182","Lecture","Photography Lab","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART183","Lecture","Photography II","AR 206","Lecture","Photography II"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART173","Lecture","Ceramics","AR 161","Lecture","Ceramics I"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART174","Lecture","Ceramics II","AR 261","Lecture","Ceramics II"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART175","Lecture","Ceramics III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART204","Lecture","Art History II","AR 213","Lecture","Art History II"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART220","Lecture","Ceramics IV","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART280","Lecture","Color Photography","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART186","Lecture","Digital Photography","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART190","Lecture","History of Photography","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ART203","Lecture","Art History I","AR 212","Lecture","Art History I"
"O000002147","Indian Hills Cmty Coll Ottumwa","ANT105","Lecture","Cultural Anthropology","SO 183","Lecture","Introduction to Cultural Anthropology"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGT120","Lecture","Agricultural Biotechnology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGT924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGT928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS948","Lecture","Special Projects: Animal Science","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV120","Lecture","Veterinary Medical Terminology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV126","Lecture","Animal Anatomy and Physiology I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV127","Lecture","Animal Anatomy and Physiology II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV101","Lecture","Veterinary Assisting","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV105","Lecture","Animal Behavior/Kennel Management","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV107","Lecture","Pharmacy Skills","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS319","Lecture","Animal Nutrition","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS338","Lecture","Livestock Behavior and Welfare(Swine)","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS350","Lecture","Artificial Insemination of Cattle","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS305","Lecture","Livestock Evaluation","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS306","Lecture","Advanced Livestock Judging/Selection","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS307","Lecture","Professional Horse Judging","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS550","Lecture","Beef Breeding/Reproduction/Nutrition","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS555","Lecture","Beef/Cow Calf Production","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS560","Lecture","Beef Industry and Feedlot Management","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS425","Lecture","Swine Systems Management","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS441","Lecture","Livestock Housing and Equipment","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGS530","Lecture","Swine Reproduction and Management","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV175","Lecture","Small Animal and Cage Bird Medicine","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV179","Lecture","Lab Animal Medicine","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV201","Lecture","Pet Grooming I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV168","Lecture","Veterinary Clinic Pathology II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV169","Lecture","Veterinary Clinic Pathology III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV171","Lecture","Large Animal and Poultry Medicine","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV948","Lecture","Special Projects: Animal Health","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV202","Lecture","Pet Grooming II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV203","Lecture","Pet Grooming III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV204","Lecture","Pet Grooming IV","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV144","Lecture","Fundamentals of Small Animal Nutrition","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV146","Lecture","Large Animal Care","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV152","Lecture","Veterinary Computer Applications","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV140","Lecture","Veterinary Pharmacology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV142","Lecture","Math For Vet Tech","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV143","Lecture","Canine and Feline Nutrition","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV162","Lecture","Animal Nursing II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV163","Lecture","Animal Nursing III","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV167","Lecture","Veterinary Clinic Pathology I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV153","Lecture","Veterinary Reception and Administration","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV158","Lecture","Veterinary Law and Ethics","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","AGV161","Lecture","Animal Nursing I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","ASL924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO195","Lecture","Human Evolution","BI 008","Lecture","Natural World Domain"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO231","Lecture","Vertebrate Zoology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO232","Lecture","Invertebrate Zoology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO187","Lecture","Microbiology w/lab","BI 150","Lecture","Basic Microbiology"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO188","Lecture","Microbiology / Biotechnology Laboratory","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO189","Lecture","Microbes & Society","BI 008","Lecture","Natural World Domain"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU105T","Lecture","Financial Acctng","BC 265","Lecture","Principles Of Accounting I"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU106T","Lecture","Financial Acctng II","BC 266","Lecture","Principles Of Accounting II"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO249","Lecture","Biotechnology Internship","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO500","Lecture","Biological Agents of Terrorism","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO147","Lecture","Genetics","BI 303","Lecture","Genetics"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO151","Lecture","Nutrition","CH 203","Lecture","Nutritional Biochemistry"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO154","Lecture","Human Biology","BI 123","Lecture","Biology Of Human Concern"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO112","Lecture","General Biology I","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO113","Lecture","General Biology II","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO124","Lecture","Botany for Nonmajors","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO181","Lecture","Homeostatic Physiology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO182","Lecture","Basic Microbiology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO186","Lecture","Microbiology","BI 150","Lecture","Basic Microbiology"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO161","Lecture","Basic Anatomy and Physiology","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO168","Lecture","Human Anatomy","BI 273","Lecture","Human Anatomy"
"O000002147","Indian Hills Cmty Coll Ottumwa","BIO173","Lecture","Human Physiology","BI 274","Lecture","Human Physiology"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS193","Lecture","Business Leadership Development","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS205","Lecture","Start-Supervisor Trng/Ret Tool","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS220","Lecture","Introduction to International Business","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS189","Lecture","Law and Banking Applications","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS190","Lecture","Professionalism: BPA","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS192","Lecture","Professionalism IV: DEX/DECA","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS932","Lecture","Internship","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS223","Lecture","Perspectives/Int'l Studies","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS290","Lecture","Employment Search and Workplace Success","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS908","Lecture","Coop Ed Experience","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU21OT","Lecture","Data Procs Concepts","OT 001","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS102","Lecture","Intro to Business","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS146","Lecture","Small Business Plan Strategies","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU107T","Lecture","Cost Accounting","BC 315","Lecture","Cost Accounting"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU110T","Lecture","Intro to Business","OT 002","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BU190T","Lecture","Generic Course","OT 001","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS182","Lecture","Intro to Law","BA 203","Lecture","Principles Of Law I"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS185","Lecture","Business Law I","BA 203","Lecture","Principles Of Law I"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS187","Lecture","Law and Banking Principles","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS151","Lecture","Introduction to E-Commerce","OT","Lecture","Generic Course"
"O000002147","Indian Hills Cmty Coll Ottumwa","BUS172","Lecture","Business Plan Development","OT","Lecture","Generic Course"
